feature,frequency,percentage
LINC02669,36,30.0
LINC01992,36,30.0
MED30,36,30.0
HRH1,36,30.0
SNX5P2,36,30.0
OR9A2,36,30.0
NRIP1,36,30.0
ENPP7P9,36,30.0
AMIGO2,36,30.0
ANXA3,36,30.0
MRPS9-AS2,36,30.0
KRT18P19,36,30.0
HAUS7,36,30.0
TSPAN10,36,30.0
DGKD,36,30.0
SPDYE7P,36,30.0
GPR55,36,30.0
CD300LG,36,30.0
CST1,36,30.0
LPCAT4,36,30.0
SMIM41,36,30.0
RBMX2P5,36,30.0
RNU6-1095P,36,30.0
DENND2C,36,30.0
ZNF230,36,30.0
PRDX2P1,36,30.0
MIR640,36,30.0
MIR623,36,30.0
YWHAQ,36,30.0
GLRX5P3,36,30.0
RPS27P29,36,30.0
ACADSB,36,30.0
LINC00458,36,30.0
ARHGAP12,36,30.0
B4GALT1-AS1,36,30.0
LINC02328,36,30.0
LINC01095,36,30.0
FRMD4A-AS1,36,30.0
MIR188,36,30.0
OSTF1,36,30.0
GPR158,36,30.0
PEX11A,36,30.0
DDX6,36,30.0
LINC02976,36,30.0
ZC3H8,36,30.0
MAT1A,36,30.0
TAF1B,36,30.0
CARS1-AS1,36,30.0
MACC1,36,30.0
ELOVL7,36,30.0
SLC25A47,36,30.0
NT5CP2,36,30.0
RN7SL502P,36,30.0
TAF1D,36,30.0
GOLGA7,36,30.0
KCTD9P2,36,30.0
TM9SF1,36,30.0
ZBP1,36,30.0
SFR1,36,30.0
TSG101,36,30.0
SAMM50,36,30.0
ARPC5,36,30.0
DISC1,36,30.0
CPP,36,30.0
MINDY1,36,30.0
BNIP3P19,36,30.0
LIPT1,36,30.0
NRXN1,36,30.0
AP3S1,36,30.0
FAM225A,36,30.0
IQSEC3P1,36,30.0
MLIP,36,30.0
MYL12A,36,30.0
RNU7-77P,30,25.0
VWA7,30,25.0
SLCO6A1,30,25.0
LILRA2,30,25.0
CHIC2,30,25.0
MPRIPP1,30,25.0
ZNF485,30,25.0
CRYAB,30,25.0
DDAH2,30,25.0
C16orf86,30,25.0
PPP1R36,30,25.0
ICMT-DT,30,25.0
PUS1-AS1,30,25.0
RPL7P21,30,25.0
DDX11L2,30,25.0
STEAP1,30,25.0
ATP1B1P1,30,25.0
DNAJB12P1,30,25.0
TMPRSS11E,30,25.0
LINC02644,30,25.0
TMEM254-AS1,30,25.0
UBAC2,30,25.0
CYCSP11,30,25.0
MED21,30,25.0
YWHAZ,30,25.0
SNF8P1,30,25.0
ITGA7,30,25.0
TRPC7-AS1,30,25.0
RN7SL163P,30,25.0
RBM12B-AS1,30,25.0
FAM13B-AS1,30,25.0
SRR,30,25.0
SUFU,30,25.0
LNCDAT,30,25.0
SYBU-AS1,30,25.0
ZIK1,30,25.0
PENK,30,25.0
ENTPD6,30,25.0
LINC02641,30,25.0
LINC03054,30,25.0
RPL37AP8,30,25.0
RN7SL764P,30,25.0
GUSBP15,30,25.0
IL1RAP,30,25.0
MTF1,30,25.0
CCDC157,30,25.0
LCMT1-AS2,30,25.0
TUBAP14,30,25.0
PARVA,30,25.0
OSTCP6,30,25.0
PXMP2,30,25.0
LRRC73,30,25.0
SP140L,30,25.0
ARHGAP5-AS1,30,25.0
RGMB-AS1,30,25.0
MIR2276,30,25.0
SCGB1A1,30,25.0
TMEM121,30,25.0
XPC,30,25.0
SDC3,30,25.0
ZNF277,30,25.0
RIMBP3C,30,25.0
EXT2,30,25.0
NCMAP-DT,30,25.0
MILIP,30,25.0
DDX3X,30,25.0
RN7SL73P,30,25.0
SMIM2-IT1,30,25.0
BTBD18,30,25.0
GNPDA1,30,25.0
MIR342,30,25.0
FAM53B-AS1,30,25.0
LINC01717,30,25.0
BPHL,30,25.0
PLXNB3-AS1,30,25.0
INSIG2,30,25.0
TNNI1,30,25.0
MEI4,30,25.0
VN1R85P,30,25.0
CCDC183-AS1,30,25.0
EIF4E3,30,25.0
ZNF426,30,25.0
POPDC3,30,25.0
CDC20P1,30,25.0
LINC01627,30,25.0
IGHV3-15,30,25.0
DNAJB5P1,30,25.0
DDX10P2,30,25.0
SPSB1,30,25.0
MX1,30,25.0
TSN,30,25.0
CD63,30,25.0
SEMA4F,30,25.0
SRI,30,25.0
WASF3-AS1,30,25.0
SKA2,30,25.0
ATP6AP2,30,25.0
FBXO2,30,25.0
PBDC1,30,25.0
DCT,30,25.0
HRH4,30,25.0
PPIF,30,25.0
SKAP1,30,25.0
MOGAT3,30,25.0
ANKRD22,30,25.0
FBXL2,30,25.0
SMIM33,30,25.0
LINC01232,30,25.0
HSPB2,30,25.0
PPIAL4H,30,25.0
NKPD1,30,25.0
H2AZ2,30,25.0
MAP3K8,30,25.0
ACP6,30,25.0
SNORA38,30,25.0
RN7SKP25,30,25.0
SLC25A53,30,25.0
MAPK8IP1,30,25.0
CARD8-AS1,30,25.0
CPSF4L,30,25.0
POLR3K,30,25.0
AKAP1,30,25.0
ZNF34,30,25.0
POT1,30,25.0
HSH2D,30,25.0
CLDN1,30,25.0
UBE2Q2P12,30,25.0
STK16P1,30,25.0
CDR2L,30,25.0
SLC15A1,30,25.0
NECAP2,30,25.0
BTF3,30,25.0
PRLHR,30,25.0
TBXAS1,30,25.0
NFE2L3,30,25.0
STYXL1,30,25.0
TMCO4,30,25.0
GPR45,30,25.0
AQP2,30,25.0
KAT7,30,25.0
RDX,30,25.0
CYP2E1,30,25.0
SLC25A24,30,25.0
WNT3,30,25.0
PPP2CA,30,25.0
TRPS1-AS1,30,25.0
UNG,30,25.0
SLC35G2,30,25.0
TRIM49,30,25.0
PRKCZ,30,25.0
ARL5AP3,30,25.0
AGPAT2,30,25.0
VAMP3,30,25.0
ARSB,30,25.0
FOXA3,30,25.0
NFIL3,30,25.0
SLC5A1,30,25.0
MCC,30,25.0
MRPS18A,30,25.0
ATP1B3,30,25.0
SMIM24,30,25.0
ATG9A,30,25.0
RPL39L,30,25.0
GLRXP3,30,25.0
VAPA,30,25.0
DUSP10,30,25.0
TRMT10C,30,25.0
KLHL7,30,25.0
PDE1B,30,25.0
ACTN3,30,25.0
OR52I1,30,25.0
AZIN1,30,25.0
KIAA2013,30,25.0
RN7SL659P,30,25.0
OR2D3,30,25.0
CCPG1,30,25.0
ATP2A1-AS1,30,25.0
BBS2,30,25.0
GPR139,30,25.0
RN7SL683P,30,25.0
LINC01770,30,25.0
H2AC25,30,25.0
DNAH7,30,25.0
CPEB2,30,25.0
RPS12P31,30,25.0
UGT1A1,30,25.0
UTS2,30,25.0
RPS3AP41,30,25.0
MYADM,30,25.0
CLPSL1,30,25.0
HS3ST3B1,30,25.0
UROD,30,25.0
TM4SF1-AS1,30,25.0
C6orf58,30,25.0
IFITM3P5,30,25.0
RPL26P6,30,25.0
AIDAP2,30,25.0
ZDHHC19,30,25.0
FBXO7,30,25.0
TLR3,30,25.0
PDCL3P5,30,25.0
SMG6-IT1,30,25.0
SRD5A3,30,25.0
HNRNPC,30,25.0
FAM50B,30,25.0
RPL7L1P22,30,25.0
TMEM184C-DT,30,25.0
MCM7,30,25.0
GJB6,30,25.0
CARNMT1-AS1,30,25.0
WBP1L,30,25.0
C10orf88,30,25.0
TRA2A,30,25.0
TARDBP,30,25.0
DMAC2,30,25.0
NMU,30,25.0
SMAP2,30,25.0
GFOD1,30,25.0
LINC02159,30,25.0
SAYSD1,30,25.0
RN7SKP197,30,25.0
RPS17P5,30,25.0
TATDN1,30,25.0
FAM107B,30,25.0
PARD6B,30,25.0
TRABD-AS1,30,25.0
MRO,30,25.0
GGACT,24,20.0
SYAP1,24,20.0
PIGS,24,20.0
VTCN1,24,20.0
SAXO4,24,20.0
B3GNT5,24,20.0
RN7SL552P,24,20.0
RNU1-91P,24,20.0
ABCC6P2,24,20.0
EEF1A1P23,24,20.0
DNAJC8P3,24,20.0
GOLGA7B,24,20.0
LINC02402,24,20.0
DEUP1,24,20.0
CDH22,24,20.0
SLC25A51,24,20.0
PRR7,24,20.0
LSP1P2,24,20.0
PER2,24,20.0
RMND5B,24,20.0
GJB3,24,20.0
SQOR,24,20.0
ACKR2,24,20.0
LINC00867,24,20.0
FBN3,24,20.0
ZNF341-AS1,24,20.0
MEAK7,24,20.0
ITGAX,24,20.0
SDHC,24,20.0
AEBP2,24,20.0
FTH1P5,24,20.0
TXNDC12-AS1,24,20.0
AMD1P1,24,20.0
RN7SL404P,24,20.0
MIR1972-2,24,20.0
NUAK2,24,20.0
ETV4,24,20.0
FLJ13224,24,20.0
TRAK1,24,20.0
IKZF2,24,20.0
ADIPOR2,24,20.0
HELZ-AS1,24,20.0
ARL2BPP1,24,20.0
OSTN,24,20.0
LINC02989,24,20.0
SNORA40B,24,20.0
LINC01348,24,20.0
RNU6-308P,24,20.0
GOLGA2P4,24,20.0
RAB5CP1,24,20.0
TAX1BP3,24,20.0
RNU6-638P,24,20.0
SNX30-DT,24,20.0
NATD1,24,20.0
RN7SKP271,24,20.0
VEZTP1,24,20.0
LINC03072,24,20.0
CALCOCO1,24,20.0
FBXW10B,24,20.0
LSM3,24,20.0
RN7SL55P,24,20.0
HGH1,24,20.0
CRYBG2,24,20.0
IGHV3-79,24,20.0
NKX2-5,24,20.0
LAMB2,24,20.0
SLC39A5,24,20.0
GDF15,24,20.0
TTC21B,24,20.0
MRPS2,24,20.0
SYTL5,24,20.0
AVPI1,24,20.0
MFSD6,24,20.0
PCDHB6,24,20.0
PPP1R13B,24,20.0
ST3GAL4,24,20.0
PPP1R15B,24,20.0
CCDC32,24,20.0
GLIS3,24,20.0
SLC12A3,24,20.0
PAGE1,24,20.0
EPHB6,24,20.0
TNK2-AS1,24,20.0
TTC8,24,20.0
ERICH1,24,20.0
GPRC5B,24,20.0
VKORC1,24,20.0
LRRC8E,24,20.0
PLEKHG5,24,20.0
LRRC61,24,20.0
FAM27B,24,20.0
PCDHB1-AS1,24,20.0
FAS,24,20.0
TXNRD1,24,20.0
NGDN,24,20.0
SMIM20,24,20.0
APBA2,24,20.0
SPART,24,20.0
RTN4RL2,24,20.0
ZNF468,24,20.0
FGF7P8,24,20.0
LRRC49,24,20.0
RPL7P33,24,20.0
PAXIP1-AS2,24,20.0
IL22RA1,24,20.0
EIF1AX,24,20.0
CAPN2,24,20.0
PGM2L1,24,20.0
LRG1,24,20.0
RAP2B,24,20.0
KCNV2,24,20.0
RNU7-130P,24,20.0
FAM234A,24,20.0
TMEM145,24,20.0
DCTPP1,24,20.0
TRAPPC2,24,20.0
ZNF197,24,20.0
LRRC19,24,20.0
ZSCAN25,24,20.0
SOWAHD,24,20.0
TSPYL1,24,20.0
SSBL4P,24,20.0
KIR3DL2,24,20.0
LAMB3,24,20.0
PRICKLE2-AS1,24,20.0
RN7SL629P,24,20.0
ARPIN,24,20.0
FLNB-AS1,24,20.0
LINC01258,24,20.0
HPYR1,24,20.0
CYB5RL,24,20.0
CASC19,24,20.0
LINC02350,24,20.0
RPH3AL-AS2,24,20.0
SPAG16-DT,24,20.0
SNORD93,24,20.0
CDON,24,20.0
RN7SL735P,24,20.0
LINC01521,24,20.0
SPINK9,24,20.0
NDRG3,24,20.0
NEDD8,24,20.0
TMEM71,24,20.0
SLITRK5,24,20.0
SNX9-AS1,24,20.0
FBXO3,24,20.0
CAP2,24,20.0
CNNM1,24,20.0
RAB22A,24,20.0
TNFRSF11B,24,20.0
FRMPD1,24,20.0
TSPAN15,24,20.0
PPP2R5C,24,20.0
RNU6-1164P,24,20.0
SGTB,24,20.0
CDC42EP2,24,20.0
PRELID3A,24,20.0
BCS1L,24,20.0
NPIPB11,24,20.0
RN7SL678P,24,20.0
CDYL-AS1,24,20.0
KCNK4-CATSPERZ,24,20.0
SLC46A3,24,20.0
NDUFB4P6,24,20.0
LAMTOR3,24,20.0
GEN1,24,20.0
UBL5P4,24,20.0
RAE1,24,20.0
B3GALT9,24,20.0
PSAP,24,20.0
GLUD1,24,20.0
ARRB2,24,20.0
LINC02073,24,20.0
FPGT-TNNI3K,24,20.0
RNU6-110P,24,20.0
CAP2P1,24,20.0
COX15,24,20.0
PDCL,24,20.0
PHLDA1-DT,24,20.0
HNRNPA1P50,24,20.0
ETV3L,24,20.0
MIR6740,24,20.0
ADRA2B,24,20.0
C5orf34-AS1,24,20.0
NUP153-AS1,24,20.0
PPIAP34,24,20.0
RPL13P8,24,20.0
ARPC4,24,20.0
RBM7,24,20.0
IFNA8,24,20.0
LINC00536,24,20.0
LINC03008,24,20.0
CHI3L1,24,20.0
EGFR-AS1,24,20.0
RPS3AP42,24,20.0
FAM201A,24,20.0
RPS4XP14,24,20.0
TBC1D8,24,20.0
C6orf15,24,20.0
HNF1B,24,20.0
PCDHB1,24,20.0
HSD3BP4,24,20.0
PISD,24,20.0
SLC25A19,24,20.0
ARGFXP1,24,20.0
PEPD,24,20.0
PRTN3,24,20.0
ALG1L6P,24,20.0
RNU6-890P,24,20.0
KEAP1,24,20.0
MT-RNR2,24,20.0
TRAV13-2,24,20.0
SERTAD3,24,20.0
LINC01289,24,20.0
KLHL30,24,20.0
POLH,24,20.0
TUBB4BP2,24,20.0
ZNF439,24,20.0
HNRNPA1L3,24,20.0
GTF2IP5,24,20.0
RTRAFP2,24,20.0
SEPSECS-AS1,24,20.0
DCTN2,24,20.0
LINC00598,24,20.0
RNY4P36,24,20.0
OPTN,24,20.0
ZNF718,24,20.0
GCLM,24,20.0
DDX5P1,24,20.0
UBE3C,24,20.0
ZNF541,24,20.0
ELMO2,24,20.0
CXCL2,24,20.0
TPST2,24,20.0
LRRC42,24,20.0
GDNF,24,20.0
SEMA3F,24,20.0
BAIAP2L1,24,20.0
DCTD,24,20.0
DUSP22,24,20.0
UBL4A,24,20.0
SATB2,24,20.0
ITPRID1,24,20.0
RBBP5,24,20.0
TMEM245,24,20.0
PDP1,24,20.0
CRACD,24,20.0
RFC1,24,20.0
IKZF4,24,20.0
GSTO1,24,20.0
SNORA58B,24,20.0
TLE1-DT,24,20.0
KCNG2,24,20.0
ZBTB18,24,20.0
PYGB,24,20.0
VKORC1P1,24,20.0
TNFAIP1,24,20.0
RNY3P13,24,20.0
TUSC3,24,20.0
BNIP3P36,24,20.0
TP53RK-DT,24,20.0
RBM25-AS1,24,20.0
PRDX3,24,20.0
DPH1,24,20.0
CD207,24,20.0
TYMSOS,24,20.0
DNTTIP2,24,20.0
TTLL2,24,20.0
DNM1P41,24,20.0
DCLRE1C,24,20.0
ZNF227,24,20.0
PGM5P4-AS1,24,20.0
RNU6-623P,24,20.0
FGF11,24,20.0
GOLM2,24,20.0
MAB21L1,24,20.0
MPPED2,24,20.0
RPS6KA2,24,20.0
STAT3,24,20.0
MATN4,18,15.0
GPRC5D-AS1,18,15.0
LPP-AS1,18,15.0
HNRNPA3P4,18,15.0
PRR15-DT,18,15.0
CUL1P1,18,15.0
NPM1P39,18,15.0
ARPC3P2,18,15.0
KCTD14,18,15.0
MUC15,18,15.0
CCDC26,18,15.0
RPL6P9,18,15.0
MSX1,18,15.0
IDI2-AS1,18,15.0
U2AF1,18,15.0
NSMCE4A,18,15.0
CTNNAL1,18,15.0
RN7SL297P,18,15.0
SLC44A2,18,15.0
MIR600HG,18,15.0
GADD45A,18,15.0
RAP1B,18,15.0
CELA2A,18,15.0
PEX6,18,15.0
PWP1,18,15.0
TUBD1,18,15.0
BTG1-DT,18,15.0
PTPRG,18,15.0
PBX2P1,18,15.0
SEMA6A-AS2,18,15.0
RPS10,18,15.0
CLIP1-AS1,18,15.0
MIR1291,18,15.0
SLC44A1,18,15.0
LHX5,18,15.0
MAGEA10,18,15.0
NDUFA3P1,18,15.0
SLC25A28-DT,18,15.0
LINC00922,18,15.0
PTMAP11,18,15.0
RNU6-866P,18,15.0
RO60,18,15.0
SPINT1,18,15.0
GAST,18,15.0
SMYD1,18,15.0
HSPE1P26,18,15.0
TCP11L1,18,15.0
CERNA2,18,15.0
TPRN,18,15.0
C3orf52,18,15.0
CNN2,18,15.0
LASP1,18,15.0
GIPR,18,15.0
UBR7,18,15.0
NLRP5,18,15.0
KLHL30-AS1,18,15.0
LMLN-AS1,18,15.0
BATF3,18,15.0
FAM32A,18,15.0
GPR87,18,15.0
FCRL5,18,15.0
RPL7AP73,18,15.0
RNU6-677P,18,15.0
RBX1,18,15.0
AKAP17BP,18,15.0
NANOGP8,18,15.0
IRS1,18,15.0
GBP2,18,15.0
NT5M,18,15.0
LY6G5C,18,15.0
GATC,18,15.0
DMD,18,15.0
PEA15,18,15.0
LINC01569,18,15.0
ETHE1,18,15.0
SLC8A3,18,15.0
C2CD4A,18,15.0
SULT1A2,18,15.0
LRRC8B,18,15.0
H4C3,18,15.0
SLC25A6P4,18,15.0
SGCZ,18,15.0
IFT88,18,15.0
PPP3CB-AS1,18,15.0
UNC80,18,15.0
MIR938,18,15.0
RNU6-298P,18,15.0
ZNF66,18,15.0
HS6ST3,18,15.0
PPIAP73,18,15.0
ZNF667,18,15.0
ZNF181,18,15.0
RPN1,18,15.0
AQP12A,18,15.0
C17orf58,18,15.0
POLR3C,18,15.0
HMCES,18,15.0
RNU6-907P,18,15.0
DENND2B,18,15.0
SPDYE2B,18,15.0
RBM7P1,18,15.0
SLFN12,18,15.0
C3AR1,18,15.0
PIP5K1A,18,15.0
H1-0,18,15.0
OR4C49P,18,15.0
BEX3,18,15.0
CASQ1,18,15.0
RAPSN,18,15.0
MIR4511,18,15.0
FAM183BP,18,15.0
IFNAR1,18,15.0
C12orf54,18,15.0
RNA5SP485,18,15.0
CIMAP1D,18,15.0
RGS17P1,18,15.0
RPS15AP15,18,15.0
SOD1P1,18,15.0
CDC42P3,18,15.0
RAB8A,18,15.0
MUC19,18,15.0
SMOC2,18,15.0
IL1RL2,18,15.0
APH1A,18,15.0
GGNBP2,18,15.0
SGK1,18,15.0
RNASE3,18,15.0
CCDC167,18,15.0
MIR4257,18,15.0
PGGT1B,18,15.0
MB,18,15.0
DCP2,18,15.0
RAPH1,18,15.0
AMELX,18,15.0
ALDOA,18,15.0
ACSS2,18,15.0
GLMN,18,15.0
SWAP70,18,15.0
RPS7P15,18,15.0
STX11,18,15.0
RPL7L1P11,18,15.0
IL21-AS1,18,15.0
TLR8-AS1,18,15.0
GK4P,18,15.0
KLHL7-DT,18,15.0
GEMIN4,18,15.0
LBX2,18,15.0
DNAJC5B,18,15.0
RTRAFP1,18,15.0
FGFR4,18,15.0
ACAN,18,15.0
NGRN,18,15.0
COPG2,18,15.0
ZFYVE21,18,15.0
TRAJ4,18,15.0
NLRC4,18,15.0
SNORA74B,18,15.0
C1DP3,18,15.0
KLK13,18,15.0
HBAP1,18,15.0
URB2,18,15.0
ATP5F1B,18,15.0
MIR1255B2,18,15.0
RPS24P7,18,15.0
RNA5SP36,18,15.0
CFL1P3,18,15.0
MTND2P5,18,15.0
MIR548AT,18,15.0
RBM46,18,15.0
ADIPOR1P2,18,15.0
GAPDHP45,18,15.0
GRK5-IT1,18,15.0
WDR35-DT,18,15.0
TBX6,18,15.0
HSD17B12,18,15.0
NPY5R,18,15.0
RPS15AP12,18,15.0
RNU6-551P,18,15.0
RAX,18,15.0
APP-DT,18,15.0
PDE6B,18,15.0
H2AZP3,18,15.0
PLEKHG6,18,15.0
LMO7,18,15.0
HSPA9P1,18,15.0
FCRL3,18,15.0
RNU6-1267P,18,15.0
ZNF695,18,15.0
MAP3K6,18,15.0
NUDCP1,18,15.0
GAS6,18,15.0
NIPA2,18,15.0
TDRD6-AS1,18,15.0
RSL1D1,18,15.0
RPL7P9,18,15.0
RNA5SP295,18,15.0
EDDM3B,18,15.0
DNAJB1P2,18,15.0
MTTP,18,15.0
TRAJ38,18,15.0
TRAJ14,18,15.0
ACTR10,18,15.0
CLEC2A,18,15.0
YWHAZP2,18,15.0
MIR4484,18,15.0
THAP10,18,15.0
SYTL2,18,15.0
PIK3R5-DT,18,15.0
ADAMTSL4-AS1,18,15.0
RNFT1P2,18,15.0
RPF2,18,15.0
CCDC154,18,15.0
FAM241B,18,15.0
ANXA2P3,18,15.0
PHAX,18,15.0
TERC,18,15.0
TMOD1,18,15.0
WWC3-AS1,18,15.0
SSH3,18,15.0
RELL1,18,15.0
LINC00607,18,15.0
RNU6-315P,18,15.0
MIR16-1,18,15.0
STPG2-AS1,18,15.0
ZSWIM5,18,15.0
FAM114A2,18,15.0
CYREN,18,15.0
RBX1P2,18,15.0
PCMTD1P7,18,15.0
MIR16-2,18,15.0
PCSK9,18,15.0
RN7SL608P,18,15.0
COX6B1P3,18,15.0
APOOP5,18,15.0
LINC01700,18,15.0
XCL2,18,15.0
TBATA,18,15.0
RPL29P31,18,15.0
SCARNA10,18,15.0
TENT5B,18,15.0
AOC1,18,15.0
VSX1,18,15.0
U2AF2,18,15.0
PTPN4,18,15.0
YES1P1,18,15.0
NLK,18,15.0
UBE2D1,18,15.0
DHX33-DT,18,15.0
HLA-G,18,15.0
MIR873,18,15.0
HMGB4,18,15.0
RN7SKP97,18,15.0
ATP2C1,18,15.0
CYB5R1,18,15.0
FAM168A,18,15.0
MPHOSPH9,18,15.0
OFD1,18,15.0
RPL3P5,18,15.0
PRSS1,18,15.0
ABCB9,18,15.0
RN7SL69P,18,15.0
MAPRE3,18,15.0
PDXP,18,15.0
ANKRD30A,18,15.0
NT5C3A,18,15.0
COBLL1,18,15.0
ANAPC10,18,15.0
RTN4RL1,18,15.0
BNIP3P10,18,15.0
PTCHD4,18,15.0
RNFT1P3,18,15.0
NF1P2,18,15.0
OAS1,18,15.0
RPA1,18,15.0
LINC02233,18,15.0
LINC02730,18,15.0
FBXO32,18,15.0
ADRB3,18,15.0
COL11A1,18,15.0
HCAR2,18,15.0
MRPS31P4,18,15.0
RN7SKP20,18,15.0
PTPRJ-AS1,18,15.0
NADK2-AS1,18,15.0
AK2P2,18,15.0
PPP1R12A-AS1,18,15.0
STARD6,18,15.0
SCUBE2,18,15.0
CPEB2-DT,18,15.0
CDC7,18,15.0
RPL13P4,18,15.0
GLYCTK-AS1,18,15.0
ZMYM3,18,15.0
COSMOC,18,15.0
SLC35F1,18,15.0
ASB13,18,15.0
CHEK1,18,15.0
TRIM61,18,15.0
CAPS,18,15.0
F11,18,15.0
IPMK,18,15.0
LINC00639,18,15.0
LINC00520,18,15.0
RNU6-407P,18,15.0
C12orf60,18,15.0
LAMA5-AS1,18,15.0
RPSAP4,18,15.0
MEF2A,18,15.0
KRR1P1,18,15.0
CHMP1B,18,15.0
IL10RA,18,15.0
TRMO,18,15.0
BIRC2,18,15.0
LINC01954,18,15.0
FAM117B,18,15.0
ZNF252P-AS1,18,15.0
MOB3B,18,15.0
RN7SKP185,18,15.0
RPL7P6,18,15.0
SMPD4,18,15.0
OGFRL1,18,15.0
FKBP1B,18,15.0
OSBPL9,18,15.0
VRK3,18,15.0
GAR1,18,15.0
GTF2IP23,18,15.0
MIR1302-9HG,18,15.0
NBPF7P,18,15.0
LINC01672,18,15.0
MTPN,18,15.0
OTULIN-DT,18,15.0
FAM156A,18,15.0
PTPRZ1,18,15.0
MAD2L1BP,18,15.0
RNA5SP129,18,15.0
RPL23P4,18,15.0
ERVFRD-1,18,15.0
CTSH,18,15.0
RPL12P9,18,15.0
MTCO1P54,18,15.0
KIF18A,18,15.0
SPATS2,18,15.0
NMNAT1P1,18,15.0
RPL31P1,18,15.0
GRIA2,18,15.0
TSPAN8,18,15.0
CCDC92,18,15.0
SP110,18,15.0
PSAT1,18,15.0
C4BPB,18,15.0
PLCH1,18,15.0
GPR89A,18,15.0
NEXN-AS1,18,15.0
VN1R20P,18,15.0
MTCO1P19,18,15.0
CTHRC1,18,15.0
HSDL1,18,15.0
TRAJ40,18,15.0
ST13P7,18,15.0
ALG13,18,15.0
PGM5-AS1,18,15.0
NPEPPS,18,15.0
NMRK1,18,15.0
MIR3150BHG,18,15.0
RNU6-15P,18,15.0
RNU6-3P,18,15.0
MARCHF6,18,15.0
OSM,18,15.0
MAG,18,15.0
EAF1,18,15.0
H1-8P1,18,15.0
LARS2-AS1,18,15.0
CDK7P1,18,15.0
RCN1P2,18,15.0
HIGD2A,18,15.0
ZDHHC20-IT1,18,15.0
CFL1P2,18,15.0
SLC49A4,18,15.0
NDFIP1,18,15.0
DSG1,18,15.0
CACNG8,18,15.0
LYL1,18,15.0
LINC02271,12,10.0
LINC01475,12,10.0
CHCHD7,12,10.0
ZC3H10,12,10.0
MIR3193,12,10.0
TBCB,12,10.0
LRIG3-DT,12,10.0
PCGF5,12,10.0
RPL23P2,12,10.0
ALG3P1,12,10.0
CUEDC1,12,10.0
TMIE,12,10.0
EIF6,12,10.0
PCMTD2,12,10.0
LINC00870,12,10.0
GTF2IP9,12,10.0
ZNF337-AS1,12,10.0
BMS1P4-AGAP5,12,10.0
BNIP3,12,10.0
SRPK3,12,10.0
CES3,12,10.0
CDC42BPG,12,10.0
LINC00635,12,10.0
ARNT2-DT,12,10.0
TMEM252,12,10.0
ASIC3,12,10.0
DAOA,12,10.0
MYD88,12,10.0
ACBD5,12,10.0
CDK5P1,12,10.0
CLTA,12,10.0
DEFB126,12,10.0
DNAJB9,12,10.0
C5AR1,12,10.0
CRACDL,12,10.0
MGAT1,12,10.0
RNU6-336P,12,10.0
SLC39A11,12,10.0
SNORA66,12,10.0
RNU6-29P,12,10.0
ITIH5,12,10.0
IDO2,12,10.0
RFK,12,10.0
RPL36P2,12,10.0
PRO1804,12,10.0
ZBTB14,12,10.0
RPL7P52,12,10.0
RNA5SP88,12,10.0
KLF14,12,10.0
RNA5SP215,12,10.0
DNAJC3,12,10.0
MIPEPP1,12,10.0
GALNT9-AS1,12,10.0
RNU5E-10P,12,10.0
FNIP1,12,10.0
EIF4A1P8,12,10.0
SLPI,12,10.0
SPATA31C1,12,10.0
RPL32P31,12,10.0
TWIST1,12,10.0
ITPR2-AS1,12,10.0
TRDC,12,10.0
RPS19P7,12,10.0
KIF23,12,10.0
SLC51B,12,10.0
MAFK,12,10.0
KCND2,12,10.0
PLEKHO2,12,10.0
GMFB,12,10.0
RNF113A,12,10.0
ZNF724,12,10.0
ERGIC3,12,10.0
FZD6,12,10.0
HNRNPK,12,10.0
RPS29P31,12,10.0
IGHM,12,10.0
RTL1,12,10.0
HOXB4,12,10.0
BTF3L4P3,12,10.0
RFLNB,12,10.0
SAC3D1,12,10.0
SNORD101,12,10.0
SNORA80B,12,10.0
OR7E1P,12,10.0
SRP72P2,12,10.0
RNU6-245P,12,10.0
LINC01270,12,10.0
SMAP1,12,10.0
PCOTH,12,10.0
SDHAF1,12,10.0
ABHD1,12,10.0
RNU6-446P,12,10.0
OR10V3P,12,10.0
USP43,12,10.0
HSPE1P11,12,10.0
PNMA6A,12,10.0
BTN3A2,12,10.0
FGF18,12,10.0
GCC1,12,10.0
L1CAM,12,10.0
SNAPC4,12,10.0
CYLD-AS1,12,10.0
CYTOR,12,10.0
BMAL2-AS1,12,10.0
MAPK6P3,12,10.0
LRRC9,12,10.0
CTDSPL2-DT,12,10.0
USP9X,12,10.0
KRT19,12,10.0
WDFY1,12,10.0
ABHD17AP5,12,10.0
RN7SL67P,12,10.0
CRYBB2,12,10.0
EZH2,12,10.0
TSPAN12,12,10.0
INTS10,12,10.0
RPL26P9,12,10.0
PRPF39-DT,12,10.0
DDHD2,12,10.0
SH3GLB1,12,10.0
BAIAP2-DT,12,10.0
MGMT,12,10.0
C2orf49,12,10.0
RPL17P43,12,10.0
SHKBP1,12,10.0
KCTD17,12,10.0
TLX2,12,10.0
NBPF3,12,10.0
LINC02058,12,10.0
GATA6,12,10.0
STK38,12,10.0
CTPS2,12,10.0
RPL21P107,12,10.0
TRNP1,12,10.0
TMEM269,12,10.0
CMTR1,12,10.0
IL11RA,12,10.0
LY86-AS1,12,10.0
ADAMTS17,12,10.0
SYF2,12,10.0
CALCOCO2,12,10.0
SCEL,12,10.0
